url,type,domain,severity_rank
biographi.ca/EN/ShowBio.asp?BioId=41243,benign,biographi.ca,Low
youtube.com/watch?v=vPJNYrZcxuE,benign,youtube.com,Low
deborahfrances-white.com/stand-up.html,benign,deborahfrances-white.com,Low
imdb.com/name/nm0017578/,benign,imdb.com,Low
spcmoray.com/,benign,spcmoray.com,Low
youtube.com/watch?v=pAihoSDRqjo,benign,youtube.com,Low
edu.gov.on.ca/eng/sift/indexSec.asp,benign,gov.on.ca,Low
mlbfansite.com/team-memorabilia/new-york-mets/baseball-apparel/,benign,mlbfansite.com,Low
benoitglazer.com/,benign,benoitglazer.com,Low
spoke.com/info/pApLvZA/JohnHazlet,benign,spoke.com,Low
judgepedia.org/index.php/Alan_Gold,benign,judgepedia.org,Low
ckuik.com/Stray_Cats,benign,ckuik.com,Low
sbnation.com/ncaa-football/players/36729/brandon-smith,benign,sbnation.com,Low
http://espn.go.com/blog/carolina-panthers/post/_/id/12919/why-the-panthers-are-spending-time-with-nebraska-end-randy-gregory,benign,go.com,Low
isearch.com/searching.php?qloc=&showForm=name&qname=Robin+Kelly&refer=3338,benign,isearch.com,Low
radiocity.com/,benign,radiocity.com,Low
ratemyteachers.com/amelia-high-school/15131-s,benign,ratemyteachers.com,Low
absoluteanime.com/blue_gender/yuji.htm,benign,absoluteanime.com,Low
carfloormatsforsale.com/door-sill/,benign,carfloormatsforsale.com,Low
http://elitedaily.com/humor/guys-donkey-prank-women-thinking-being-catcalled-video/922767/,benign,elitedaily.com,Low
facebook.com/pages/Liberman-Broadcasting/106123536086051?sk=info,benign,facebook.com,Low
mylife.com/c-466561956,benign,mylife.com,Low
thefreelibrary.com/No+Catholic+schools+in+Quebec.-a030534573,benign,thefreelibrary.com,Low
paragonvideo.com/,benign,paragonvideo.com,Low
cngzhz.en.ec21.com/,benign,ec21.com,Low
sbnation.com/mlb/players/33977/lars-anderson,benign,sbnation.com,Low
atlasshrugs2000.typepad.com/atlas_shrugs/2007/08/your-black-musl.html,benign,typepad.com,Low
imdb.com/name/nm0187981/,benign,imdb.com,Low
rotoworld.com/player/nhl/1413/player?r=1,benign,rotoworld.com,Low
classcreator.com/Jacksonville-FL-Bishop-Kenny-1970/class_classmates.cfm,benign,classcreator.com,Low
facebook.com/topic.php?uid=34012632110&topic=5794,benign,facebook.com,Low
songlyrics.com/kate-anna-mcgarrigle-lyrics/,benign,songlyrics.com,Low
tomdegan.blogspot.com/,benign,blogspot.com,Low
en.wikipedia.org/wiki/Robert_Crouch_Kinney,benign,wikipedia.org,Low
http://codecanyon.net/item/hide-my-joomla-hide-your-source-links/full_screen_preview/8988449,benign,codecanyon.net,Low
search.espn.go.com/corey-hart/,benign,go.com,Low
cswisdom.com/,benign,cswisdom.com,Low
celebnakedness.com/tour/videoarchive.php?celeb_first_name=j,benign,celebnakedness.com,Low
ibabuzz.com/outtakes/category/night-owl/crown-city-rockers/,benign,ibabuzz.com,Low
springvalleysales.com/,benign,springvalleysales.com,Low
youtube.com/watch?v=ueziUAQR9LU,benign,youtube.com,Low
lil-fingers.com/abc/a.html,benign,lil-fingers.com,Low
en.wikipedia.org/wiki/Simonne_Monet-Chartrand,benign,wikipedia.org,Low
bookfinder4u.com/detail/096201074X.html,benign,bookfinder4u.com,Low
martindale.com/Brett-Donald-McIntosh/834737-lawyer.htm,benign,martindale.com,Low
roadrunnerrecords.com/blabbermouth.net/news.aspx?mode=Article&newsitemID=156745,benign,roadrunnerrecords.com,Low
frillr.com/?q=taxonomy/term/1733,benign,frillr.com,Low
dallasnews.com/sports/dallas-stars/headlines/20111001-stars-address-an-issue-that-led-to-their-demise-last-season.ece,benign,dallasnews.com,Low
bankingblog.celent.com/?p=2493,benign,celent.com,Low
pipl.com/directory/people/Anne/Blodgett,benign,pipl.com,Low
en.wikipedia.org/wiki/Category:American_religious_leaders,benign,wikipedia.org,Low
epctv.com/online_tv_Educational_1.htm,benign,epctv.com,Low
narrativemagazine.com/authors/saul-bellow,benign,narrativemagazine.com,Low
usgs.gov/state/state.asp?State=WA,benign,usgs.gov,Low
benmeadowcroft.com/reports/corbato/,benign,benmeadowcroft.com,Low
banquelaurentienne.ca/en/personal_banking_services/my_futur/indexed_investments.html,benign,banquelaurentienne.ca,Low
spokeo.com/Mike+Burrows,benign,spokeo.com,Low
videosurf.com/mad-about-mambo-81415,benign,videosurf.com,Low
http://otomoto.pl/ciezarowe/EW4Hou_aN610rPsocimkJ_IuLBofatBy4b0MLqoh7Lf.B7/JOcK7gzdoyrcIT2176iLzhCz8UoPOGcT6Y1ax8FNTPf.l7,benign,otomoto.pl,Low
allstarpics.net/pic-gallery/marie-josee-croze-pics.htm,benign,allstarpics.net,Low
youtube.com/watch?v=FXWq7qMYB2s,benign,youtube.com,Low
facebook.com/PonyUpRescue,benign,facebook.com,Low
cifstate.org/,benign,cifstate.org,Low
projects.latimes.com/hollywood/star-walk/rory-calhoun/,benign,latimes.com,Low
nchsband.com/,benign,nchsband.com,Low
dublinbus.ie/,benign,dublinbus.ie,Low
tvguide.com/celebrities/peter-keleghan/169984,benign,tvguide.com,Low
chess.com/news/ivan-salgado-wins-in-barcelona-2854,benign,chess.com,Low
arstechnica.com/apple/news/2011/07/how-charlie-miller-discovered-the-apple-battery-hackhow-a-security-researcher-discovered-the-apple-battery-hack.ars,benign,arstechnica.com,Low
petershurman.com/,benign,petershurman.com,Low
blog.metmuseum.org/penandparchment/tag/hours-of-jeanne-devreux/,benign,metmuseum.org,Low
jent-fanfics.livejournal.com/profile,benign,livejournal.com,Low
divacafe.net/,benign,divacafe.net,Low
ca.linkedin.com/in/yvesyau,benign,linkedin.com,Low
archive.org/stream/lifeofmaryqueeno00headuoft/lifeofmaryqueeno00headuoft_djvu.txt,benign,archive.org,Low
hotels.com/de1690365/hotels-near-saint-laurent-montreal-canada/,benign,hotels.com,Low
http://buzzfil.net/article/5646/animaux/on-dirait-une-attaque-mais-la-realite-en-est-tout-autre-3.html?href=inner_website,benign,buzzfil.net,Low
westport-news.com/news/article/BOE-to-vote-on-new-Bedford-Middle-School-principal-468858.php,benign,westport-news.com,Low
manta.com/c/mmq1m7y/coldwell-banker-heart-america,benign,manta.com,Low
czechsouvenirs.com/czech-dvd/,benign,czechsouvenirs.com,Low
superpages.com/bp/Milford-OH/Cliff-Riley-Insurance-L0125750056.htm,benign,superpages.com,Low
facebook.com/pages/Queens-Park-Rangers-FC/32792126803,benign,facebook.com,Low
ideas.repec.org/e/ppe73.html,benign,repec.org,Low
euroflyulm.com/,benign,euroflyulm.com,Low
flickr.com/photos/cornforthimages/5812399737/,benign,flickr.com,Low
tao-garden.com/Inst1/,benign,tao-garden.com,Low
national.citysearch.com/profile/45753728/vacaville_ca/fentons_creamery.html,benign,citysearch.com,Low
facebook.com/people/ConceptElite-St-Dorothee/100000964403664,benign,facebook.com,Low
http://yourlust.com/videos/tight-euro-teen-anna-gets-properly-fucked-on-the-floor.html,benign,yourlust.com,Low
en.wikipedia.org/wiki/Headspace_(Pulse_Ultra_album),benign,wikipedia.org,Low
nytimes.com/pages/books/index.html,benign,nytimes.com,Low
cdbaby.com/cd/vermillionlies,benign,cdbaby.com,Low
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=10372,benign,legendsofhockey.net,Low
facebook.com/pages/Melanie-Morgan/150570901699938,benign,facebook.com,Low
homegain.com/local_real_estate/ND/argusville.html,benign,homegain.com,Low
mc-hammer.deviantart.com/,benign,deviantart.com,Low
http://noticias.uol.com.br/album/bbc/2015/04/01/obras-de-anel-rodoviario-de-r-68-bilhoes-afetam-rios-e-nascentes-em-sp.htm,benign,uol.com.br,Low
drbizzy.com/,benign,drbizzy.com,Low
theglobeandmail.com/news/opinions/editorials/in-the-commons-the-kids-are-alright/article2011610/,benign,theglobeandmail.com,Low
info-world.com/,benign,info-world.com,Low
bw.edu/athletics/fb/staff/grabowski/,benign,bw.edu,Low
batlyrics.com/come_to_me-lyrics-france_joli.html,benign,batlyrics.com,Low
fadsplymouth.com/,benign,fadsplymouth.com,Low
http://seekingalpha.com/author/dividends4life/research?source=follow_top_learn_more,benign,seekingalpha.com,Low
locatetv.com/tv/ellen-degeneres-show/1964142/episode-guide,benign,locatetv.com,Low
huffingtonpost.com/dan-aykroyd,benign,huffingtonpost.com,Low
imdb.com/name/nm0769371/,benign,imdb.com,Low
facebook.com/andrews.megan,benign,facebook.com,Low
scotborders-folk.org.uk/labels.htm,benign,scotborders-folk.org.uk,Low
bmcaluniv.org/,benign,bmcaluniv.org,Low
visa.ca/gvav/list2005.jsp?year=2005&curMonth=12,benign,visa.ca,Low
bradleyhillel.org/,benign,bradleyhillel.org,Low
en.wikipedia.org/wiki/Party_of_One_(Peter_Elkas_album),benign,wikipedia.org,Low
tempest-inc.com/,benign,tempest-inc.com,Low
http://kienthuc.net.vn/diem-thi/diem-chuan-dai-hoc-bach-khoa-ha-noi-nam-2014-487293.html,benign,kienthuc.net.vn,Low
us.macmillan.com/author/rhodajanzen,benign,macmillan.com,Low
http://pikabu.ru/tag/%D0%BC%D0%B8%D0%BD%D0%B8%D0%BC%D0%B0%D0%BB%D0%B8%D0%B7%D0%BC/hot,benign,pikabu.ru,Low
wordtravels.com/Attractions/?attraction=2525,benign,wordtravels.com,Low
absoluteastronomy.com/topics/Legion_of_Merit,benign,absoluteastronomy.com,Low
nme.com/artists/joe-brown,benign,nme.com,Low
thaiairways.com/,benign,thaiairways.com,Low
en.wikipedia.org/wiki/1969_NCAA_Men%27s_Division_I_Basketball_Tournament,benign,wikipedia.org,Low
famouspeople.com/famous_biographies/Lizzie_Stanton.htm,benign,famouspeople.com,Low
britannica.com/EBchecked/topic/461108/Steven-Pinker,benign,britannica.com,Low
triclopsband.com/,benign,triclopsband.com,Low
craftconn.com/genealogy/dit.htm,benign,craftconn.com,Low
mp3raid.com/music/lo_key.html,benign,mp3raid.com,Low
andreas-olsson.com/,benign,andreas-olsson.com,Low
amtrakcalifornia.com/index.cfm/routes/san-joaquin/,benign,amtrakcalifornia.com,Low
fortworthtejano.com/news_letter__hispanic_heritage_month_,benign,fortworthtejano.com,Low
4martinique.com/,benign,4martinique.com,Low
yell.com/b/Rolf+C+Hagen+(UK)+Ltd-Pet+Supplies-Castleford-WF105QH-1018773/index.html,benign,yell.com,Low
http://extratorrent.cc/torrent/4189694/Linux+User+%26+Developer+-+50+Critical+Fixes+%28Issue+152%2C+2015%29.html,benign,extratorrent.cc,Low
myspace.com/aundrone,benign,myspace.com,Low
dwaynemeisner.com/,benign,dwaynemeisner.com,Low
https://paytm.com/blog/vijay-shekahr-sharma-on-building-finance-infrastructure-for-smes/?share=email,benign,paytm.com,Low
linkedin.com/pub/john-barkley/7/764/916,benign,linkedin.com,Low
r2wracing.com/hp_wordpress/,benign,r2wracing.com,Low
flyershistory.com/cgi-bin/b-player.cgi?Bernie_Parent,benign,flyershistory.com,Low
facebook.com/philippe.turcotte1,benign,facebook.com,Low
topix.com/ca/montreal-qc-montreal-nord,benign,topix.com,Low
mmaroot.com/nate-quarry-vs-kalib-starnes-ufc-83-video/,benign,mmaroot.com,Low
trssllc.com/,benign,trssllc.com,Low
tezmilleroz.wordpress.com/2011/10/22/7-new-covers-banks-dane-clark-crane-dane-ellison-leicht-neal-roberts/,benign,wordpress.com,Low
allgame.com/game.php?id=39396,benign,allgame.com,Low
artquotes.net/masters/nathan-oliveira/index.htm,benign,artquotes.net,Low
renerichardcollections.com/media.html,benign,renerichardcollections.com,Low
lindseybiggs.com/,benign,lindseybiggs.com,Low
securityfirstinternationalholdings.com/,benign,securityfirstinternationalholdings.com,Low
facebook.com/russel.hamilton,benign,facebook.com,Low
factbites.com/topics/Leyte,benign,factbites.com,Low
provigo-boul-hull.foodpages.ca/?qqq=FAQ,benign,foodpages.ca,Low
car-stuff.com/pontiacgrandprixparts.htm,benign,car-stuff.com,Low
photovault.com/Link/Cities/Lake/Ohio/Places/FootballHallOfFame.html,benign,photovault.com,Low
usa-people-search.com/Find-Steven-Schwartz-CO.aspx,benign,usa-people-search.com,Low
wikitree.com/genealogy/STEWART,benign,wikitree.com,Low
en.wordpress.com/tag/j-pop/,benign,wordpress.com,Low
missouririverrunners.com/,benign,missouririverrunners.com,Low
pinoyexchange.com/forums/archive/index.php/t-194687.html,benign,pinoyexchange.com,Low
thenhf.com/article.php?id=2113,benign,thenhf.com,Low
classicflix.com/buster-keaton-shorts-collection-bluray-1920-1923-p-11169.html,benign,classicflix.com,Low
lyricsmode.com/lyrics/m/michael_franti/,benign,lyricsmode.com,Low
vodacom.co.za/,benign,vodacom.co.za,Low
iwishiknewit.com/,benign,iwishiknewit.com,Low
uwsuper.edu/alumni/halloffame/individuals.cfm,benign,uwsuper.edu,Low
jasa-blues.blogspot.com/,benign,blogspot.com,Low
suite.tekora.com/i/philippecoupjambet,benign,tekora.com,Low
pubsub.com/Senior-Java-Engineer-at-GrubHubcom-Webster-Elston-National-Signing-Day-P8kaW9K1wIS,benign,pubsub.com,Low
medicine.mcgill.ca/radiology/home_teachinghospitals.htm,benign,mcgill.ca,Low
hfboards.com/showthread.php?p=28056476,benign,hfboards.com,Low
http://gizmodo.com/one-year-after-the-first-snowden-leak-whats-really-cha-1586213046/all,benign,gizmodo.com,Low
http://sourceforge.net/directory/development/add_facet_filter?facet=license&constraint=OSI-Approved+Open+Source+%3A%3A+Eclipse+Public+License,benign,sourceforge.net,Low
jbmfilms.com/,benign,jbmfilms.com,Low
123people.ca/s/david+murray,benign,123people.ca,Low
en.wikipedia.org/wiki/Southeast_High_School_(Kansas_City%2C_Missouri),benign,wikipedia.org,Low
naval-history.net/WW1NavyBritishLGNavalPrizeMoney.htm,benign,naval-history.net,Low
infopig.com/news/12-08-2009.html,benign,infopig.com,Low
artistonlineradio.com/,benign,artistonlineradio.com,Low
http://uproxx.com/dimemag/2015/05/lebron-instagram-like-wants-to-leave-school-to-be-model-she-shouldnt/,benign,uproxx.com,Low
myspace.com/epic.ben,benign,myspace.com,Low
linkedin.com/pub/tim-stepanski/18/319/149,benign,linkedin.com,Low
http://torcache.net/torrent/9154FAAD712957FD02C9507EB9A583DF724A7683.torrent?title=[kickass.to]grand.theft.auto.v.reloaded,benign,torcache.net,Low
deafresources.info/,benign,deafresources.info,Low
coffeyforjudge.com/,benign,coffeyforjudge.com,Low
http://web.tv/liveCategory/17/language/1/index/changeLanguage/newshared/searchAutoComplete,benign,web.tv,Low
gigmasters.com/,benign,gigmasters.com,Low
juggle.com/gary-pettis,benign,juggle.com,Low
kansas-city-news.pro/2009/07/kansas-city-is-number-1-abandoned-city.html,benign,kansas-city-news.pro,Low
weather.noaa.gov/weather/TX_cc_us.html,benign,noaa.gov,Low
cduniverse.com/productinfo.asp?pid=8114106,benign,cduniverse.com,Low
answers.com/topic/the-northern-pikes,benign,answers.com,Low
collider.com/focus-features-seeking-a-friend-for-the-end-of-the-world/89762/,benign,collider.com,Low
uk.ask.com/wiki/Lou_Holtz,benign,ask.com,Low
legacy.com/obituaries/roanoke/obituary.aspx?n=evelyn-alice-terry-slusher&pid=154726502,benign,legacy.com,Low
adsoftheworld.com/profile/profile_country/Egypt?page=4,benign,adsoftheworld.com,Low
realgm.com/src_playerfile/1372/joel_anthony/,benign,realgm.com,Low
lifeskate.com/skate/2009/01/jessica-dub%C3%A9-and-bryce-davison-win-pairs-event-at-2009-canadian-figure-skating-championships.html,benign,lifeskate.com,Low
amazon.com/Animated-Films-Don-Bluth/dp/0685503348,benign,amazon.com,Low
flixster.com/actor/tyrone-benskin,benign,flixster.com,Low
http://techcrunch.com/2013/06/09/first-cut-pro-just-made-post-production-collaborative-video-editing-much-less-painful/,benign,techcrunch.com,Low
basil-poledouris.thelyricarchive.com/lonesome-dove/,benign,thelyricarchive.com,Low
newbernnchotels.com/,benign,newbernnchotels.com,Low
monettecn.multiply.com/contacts,benign,multiply.com,Low
123people.ca/s/georges+arsenault,benign,123people.ca,Low
collegehockeynews.com/news/2010/03/13_quinnipiac.php,benign,collegehockeynews.com,Low
commons.wikimedia.org/wiki/Category:1956_births,benign,wikimedia.org,Low
summitconnects.com/In_the_News/ARCHIVE/2005_06.htm,benign,summitconnects.com,Low
netglimse.com/celebs/pages/sylvia_earle/index.shtml,benign,netglimse.com,Low
http://yourlust.com/videos/frantic-european-blondie-rocks-the-show-with-masturbation-solo.html,benign,yourlust.com,Low
allmusic.com/album/fenix-tx-r423666,benign,allmusic.com,Low
dailymotion.com/video/x3ytl9_wcw-superbrawl-1998-part-1_sport,benign,dailymotion.com,Low
stuffaboutnames.com/dennis/index.htm,benign,stuffaboutnames.com,Low
imdb.com/name/nm0056924/,benign,imdb.com,Low
facebook.com/people/Catherine-Archer/1559547281,benign,facebook.com,Low
wn.com/De_La_Rue,benign,wn.com,Low
slovenia.info/?cerkev=4914,benign,slovenia.info,Low
ehow.com/list_7588256_solar-panel-manufacturing-companies.html,benign,ehow.com,Low
http://mic.com/articles/97512/here-s-the-one-simple-reason-why-we-need-more-openly-bisexual-characters-on-television,benign,mic.com,Low
prnewswire.com/news-releases/reportlinker-adds-the-top-10-confectionery-companies-84485407.html,benign,prnewswire.com,Low
http://ecnavi.jp/redirect/?url=http://ad-4091.affit.jp/c.ts/35n.2/-/1g.html?mu=%user_id%,benign,ecnavi.jp,Low
sanfranciscobay.sierraclub.org/,benign,sierraclub.org,Low
kentucky.com/2011/11/14/1959369/oakland-and-alabama-tangle-in.html,benign,kentucky.com,Low
myspace.com/amyryan07,benign,myspace.com,Low
youtube.com/watch?v=9FgXy7QyLDo,benign,youtube.com,Low
placesforafrica.com/exdeo/directions.php,benign,placesforafrica.com,Low
onlinetickets.com/events/sports_nfl/houston_texans/tickets.html,benign,onlinetickets.com,Low
hmckc.maestroweb.com/,benign,maestroweb.com,Low
aceshowbiz.com/news/view/w0006245.html,benign,aceshowbiz.com,Low
poemhunter.com/poem/the-ten-lepers/,benign,poemhunter.com,Low
en.wikipedia.org/wiki/William_Tummel,benign,wikipedia.org,Low
fanpop.com/spots/jun-matsumoto/images,benign,fanpop.com,Low
fisherpaykel.com/,benign,fisherpaykel.com,Low
facecouncil.org/,benign,facecouncil.org,Low
uk.ask.com/wiki/Charles-Fran%C3%A7ois_Dupuis,benign,ask.com,Low
factmonster.com/ce6/people/A0809182.html,benign,factmonster.com,Low
mylife.com/high-schools/ca/sacramento/luther-burbank-high-school/,benign,mylife.com,Low
mylife.com/c-2123302385,benign,mylife.com,Low
aaanimalcontrol.com/Professional-Trapper/county/IN-Allen-County-Animal-Services.htm,benign,aaanimalcontrol.com,Low
barnesandnoble.com/w/hero-living-rudy-reyes/1100173214,benign,barnesandnoble.com,Low
makivik.org/makivik-corporation-and-the-kativik-regional-government-welcome-visit-of-minister-of-justice-yvon-marcoux-and-minister-for-native-affairs-for-quebec-geoffrey-kelley-to-nunavik/,benign,makivik.org,Low
facebook.com/pages/Sergio-Vitanza-Belgrave/179652016207,benign,facebook.com,Low
fleshspot.com/sites/arielrebel/,benign,fleshspot.com,Low
jigsaw.com/scid5327852/peter_m_blaikie.xhtml,benign,jigsaw.com,Low
http://mashable.com/category/spacex/2014/04/25/elon-musk-spacex-booster-stage-atlantic,benign,mashable.com,Low
http://rt.com/in-vision/oles-buzina-last-respects/assassinated-oles-journalist-buzina/,benign,rt.com,Low
txdot.lib.utexas.edu/,benign,utexas.edu,Low
http://torcache.net/torrent/2463A34D382BCD98F471FB5A7F028D2B49EBE011.torrent?title=[kickass.to]vmware.workstation.9.0.2.build.1031769.final.serial,benign,torcache.net,Low
jonathanturley.org/2011/04/01/army-sergeant-convicted-of-threatening-a-judge-due-to-one-line-in-a-song/,benign,jonathanturley.org,Low
ihavenet.com/nfl-2008-new-york-giants-aim-to-repeat-as-NFL-champions.html,benign,ihavenet.com,Low
en.wikipedia.org/wiki/Vietnam_War,benign,wikipedia.org,Low
ca.linkedin.com/pub/daniel-belanger/15/b37/b62,benign,linkedin.com,Low
miningforthetruthinmelancthon.blogspot.com/,benign,blogspot.com,Low
2merkato.com/20110920355/afdb-to-co-finance-ethiopian-power-line-to-kenya,benign,2merkato.com,Low
st-ives-ceramics.co.uk/potters.asp?view=Francoise%20Dufayard,benign,st-ives-ceramics.co.uk,Low
jdcarr.com/forsale.htm,benign,jdcarr.com,Low
youtube.com/watch?v=hekL0DCUxpk,benign,youtube.com,Low
lyrics.com/cant-hold-us-down-lyrics-christina-aguilera.html,benign,lyrics.com,Low
yourottawaregion.com/what's%20on/article/259704--ctv-s-dr-marla-shapiro-in-kemptville,benign,yourottawaregion.com,Low
croonet.com/start/G_NDg4MDQwMQ%3D%3D/,benign,croonet.com,Low
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0006315,benign,thecanadianencyclopedia.com,Low
soloautotuning.com/nissan-juke/,benign,soloautotuning.com,Low
yasni.com/naima+kamel/check+people,benign,yasni.com,Low
totalwrestlinguk.co.uk/wcw-ppv.php,benign,totalwrestlinguk.co.uk,Low
bottomlinecom.com/kcnews/alexroleatkshbchanges.html,benign,bottomlinecom.com,Low
armchairgm.wikia.com/1957_NCAA_Men%27s_Division_I_Basketball_Tournament,benign,wikia.com,Low
amazon.com/David-Bowie-Reality-Tour/dp/B00064AEOC,benign,amazon.com,Low
facebook.com/TheLateLateShowwithCraigFerguson?filter=3,benign,facebook.com,Low
allposters.co.uk/-st/Helene-Leveillee-Posters_c117522_.htm,benign,allposters.co.uk,Low
baseball-almanac.com/teamstats/roster.php?y=1985&t=MON,benign,baseball-almanac.com,Low
bizjournals.com/kansascity/news/2010/12/08/bannister-mall-sites-latest-plan.html,benign,bizjournals.com,Low
alibris.com/search/books/author/Pratt%2C%20Fletcher,benign,alibris.com,Low
myhugeclit.com/female/female-bodybuilders/,benign,myhugeclit.com,Low
smartshoppingmontreal.com/store.php?s=146,benign,smartshoppingmontreal.com,Low
ckuik.com/Kabhi_Alvida_Na_Kehna,benign,ckuik.com,Low
http://elitedaily.com/entertainment/film/uncle-wears-princess-dress-movie-niece/976238/,benign,elitedaily.com,Low
en.wikipedia.org/wiki/Joan_I_of_Navarre,benign,wikipedia.org,Low
dipity.com/timeline/NTSB-FedEx-Crash/,benign,dipity.com,Low
http://nypost.com/2014/06/16/bridge-failures-snarled-metro-north-service-175-times-in-ct-last-year/,benign,nypost.com,Low
facebook.com/pages/London-Ice-Dawgs-Youth-Hockey-Club/221260881220211,benign,facebook.com,Low
scarlettjohansson.org/movies/themanwhowasntthere.htm,benign,scarlettjohansson.org,Low
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=18648,benign,legendsofhockey.net,Low
crossdresserclub.com/home/printthread.php?t=2851&page=3&pp=40,benign,crossdresserclub.com,Low
kalamu.com/bol/2008/04/14/kevin-mahogany-%e2%80%9cjust-my-imagination%e2%80%9d/,benign,kalamu.com,Low
myspace.com/imusicidemontrealcho,benign,myspace.com,Low
baltimorebeatdown.com/2010/4/20/1433515/baltimore-ravens-2010-schedule,benign,baltimorebeatdown.com,Low
broadwayworld.com/gallery.cfm?letter=a,benign,broadwayworld.com,Low
mylife.com/roygiff,benign,mylife.com,Low
engineering.com/Library/tabid/78/Default.aspx,benign,engineering.com,Low
linkedin.com/pub/dir/chris/benoit,benign,linkedin.com,Low
drscore.com/Georgia/Cardiology/search/William-Weintraub_10791399.html,benign,drscore.com,Low
youtube.com/watch?v=AEXM7LxEwig,benign,youtube.com,Low
dvbs.eu.org/perrault/,benign,eu.org,Low
allposters.co.uk/-st/Tessier-Posters_c82413_.htm,benign,allposters.co.uk,Low
sunlifebuilding-phil.com/,benign,sunlifebuilding-phil.com,Low
montrealselectlimo.com/,benign,montrealselectlimo.com,Low
italy-weather-and-maps.com/,benign,italy-weather-and-maps.com,Low
wiley.com/bw/editors.asp?ref=1098-1616,benign,wiley.com,Low
digital-copyright.ca/node/5337,benign,digital-copyright.ca,Low
theposselist.com/agencies/indiana/indianapolis/,benign,theposselist.com,Low
518fever.com/,benign,518fever.com,Low
montrealgazette.com/sports/Horror+Hartford+silver+lining/5723049/story.html,benign,montrealgazette.com,Low
vaughnclark.com/,benign,vaughnclark.com,Low
katu.com/traffic/live,benign,katu.com,Low
manta.com/ic/mt6v6sz/ca/universite-du-quebec-a-montreal,benign,manta.com,Low
http://torcache.net/torrent/C17420F0CEB6D995732BAE67BD73B51B505005EA.torrent?title=[kickass.to]counter.strike.source,benign,torcache.net,Low
http://serverfault.com/questions/674326/remote-location-management-copy-and-install-large-software-updates-to-50-lan,benign,serverfault.com,Low
hollow-art.com/base/jessalyn-gilsig-heroes,benign,hollow-art.com,Low
missouridairygoats.com/,benign,missouridairygoats.com,Low
theglobeandmail.com/life/health/leslie-roberts-works-out-hard-to-overcome-a-poor-family-health-history/article1558802/,benign,theglobeandmail.com,Low
en.wikipedia.org/wiki/2000_Oakland_Athletics_season,benign,wikipedia.org,Low
burbed.com/,benign,burbed.com,Low
vitals.com/doctors/Dr_Vanoy_Smith.html,benign,vitals.com,Low
mylife.com/c-1956134312,benign,mylife.com,Low
owha.on.ca/news_release_helmet_recall_08.asp,benign,owha.on.ca,Low
ca.linkedin.com/pub/dir/Angela/+/ca-4880-Vancouver%2C-Canada-Area,benign,linkedin.com,Low
robinhoodfilms.com/thecasinojob.htm,benign,robinhoodfilms.com,Low
mylife.com/damonhenrysr,benign,mylife.com,Low
smithgroup.com/?id=415,benign,smithgroup.com,Low
rottentomatoes.com/m/the_swimming_pool/,benign,rottentomatoes.com,Low
hockeyfights.com/players/16890,benign,hockeyfights.com,Low
aceshowbiz.com/celebrity/dianne_wiest/,benign,aceshowbiz.com,Low
findpeoplesearchonline.com/rhodeIslandpeoplesearch-RI/findpeoplerhodeIsland.html,benign,findpeoplesearchonline.com,Low
https://medium.com/human-parts/the-laziest-coming-out-story-you-ve-ever-heard-a9f877acdd14?source=has-recommended,benign,medium.com,Low
facebook.com/john.m.whitcomb,benign,facebook.com,Low
elyrics.net/read/p/prince-lyrics/why-you-wanna-treat-me-so-bad-lyrics.html,benign,elyrics.net,Low
discountcheapaccessories.com/rubies-costume-co/best-buy-rubies-costume-co-womens-secret-wishes-tarzan-hunter-jane-costume.html,benign,discountcheapaccessories.com,Low
checksure.biz/directors-da-121.htm,benign,checksure.biz,Low
cartoonhalloffame.org/2005/12/iwerks-ub.html,benign,cartoonhalloffame.org,Low
people.famouswhy.com/ramzi_yousef/,benign,famouswhy.com,Low
ohwy.com/mo/m/mocity.htm,benign,ohwy.com,Low
wn.com/Raymond,benign,wn.com,Low
aveleyman.com/ActorCredit.aspx?ActorID=3389,benign,aveleyman.com,Low
youtube.com/watch?v=aYRauv5oeXQ,benign,youtube.com,Low
fraser.stlouisfed.org/publications/holc/,benign,stlouisfed.org,Low
armchairgm.wikia.com/San_Diego_Chargers,benign,wikia.com,Low
u.tv/Sport,benign,u.tv,Low
imartial.com/,benign,imartial.com,Low
audiorecordingschool.com/blog/category/game-audio/,benign,audiorecordingschool.com,Low
theglobeandmail.com/report-on-business/careers/susan-pinker/why-we-cant-really-assess-our-own-skills-and-performance/article1896412/,benign,theglobeandmail.com,Low
en.wikipedia.org/wiki/Bryan_Fogarty,benign,wikipedia.org,Low
doom.ocremix.org/,benign,ocremix.org,Low
direct.imagedepositgateway.com/sendpoint/,benign,imagedepositgateway.com,Low
yidio.com/celebrity/ted+lange,benign,yidio.com,Low
guardian.co.uk/football/2011/mar/27/international-friendly-brazil-scotland,benign,guardian.co.uk,Low
mondotimes.com/1/world/ca/63/3144/27447,benign,mondotimes.com,Low
en.wikipedia.org/wiki/Edward_L._Beach,benign,wikipedia.org,Low
