url,type,domain,tld,owner,e_count,has_A_and_T
http://www.hjlaw.biz/index.php?option=com_user&view=remind,defacement,hjlaw.biz,biz,REDACTED FOR PRIVACY,0,false
http://www.koenigsbacher-biergarten.de/cmx/index.php?option=com_mailto&tmpl=component&link=d13b686621cded856309f5b7690e6850817c2105,defacement,koenigsbacher-biergarten.de,de,null,5,true
http://babal.net/photos/46/%D8%A8%D9%86%D8%A7%D8%AA-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9,benign,babal.net,net,"GoDaddy.com, LLC",1,true
http://www.windwolke.de/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy53aW5kd29sa2UuZGUvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9Mjpkb21haW4td2luZHdvbGtlJmNhdGlkPTM6YmxvZyZJdGVtaWQ9Ng==,defacement,windwolke.de,de,null,2,false
docstoc.com/docs/66806077/1996-FORD-F-SERIES,benign,docstoc.com,com,"GoDaddy.com, LLC",0,false
m2movie.blogspot.com/2011/05/watch-game-2011-hindi-movie-online.html,benign,blogspot.com,com,MarkMonitor Inc.,0,false
navweaps.com/index_reunions/reunion_usn_E.htm,benign,navweaps.com,com,NavWeaps,1,false
onlineradio2.com/listen/Mix_933,benign,onlineradio2.com,com,null,1,false
mapsofworld.com/usa/states/california/california-county-map.html,benign,mapsofworld.com,com,"GoDaddy.com, LLC",0,false
http://www.prefina.it/notizie/notizie-generali/51-unifidi-garanzia-sugli-investimenti-materiali-immateriali-e-formazione-di-scorte.html?tmpl=component&print=1&layout=default&page=,defacement,prefina.it,it,Prefina S.r.l.,1,true
video.ca.msn.com/watch/video/dog-kills-quebec-baby/16a6etkt7,benign,msn.com,com,MarkMonitor Inc.,0,false
http://torrentdn.com/bbs/s.php?bo_table=torrent_util&wr_id=15244&k=%ED%8F%AC%ED%86%A0%EC%83%B5&page=1,benign,torrentdn.com,com,null,1,false
youtube.com/watch?v=tzooZPZEqwk,benign,youtube.com,com,MarkMonitor Inc.,1,false
waterviewdistillery.com,phishing,waterviewdistillery.com,com,"GoDaddy.com, LLC",3,true
careers.state.gov/,benign,state.gov,gov,REDACTED FOR PRIVACY,1,true
elyrics.net/read/a/audrye-sessions-lyrics/relentless-lyrics.html,benign,elyrics.net,net,"GoDaddy.com, LLC",2,false
onestophelp.state.mi.us/wiki/Limited_Liability_Partnership,benign,state.mi.us,mi.us,Jason Frost,1,true
http://thenextweb.com/insider/2015/05/13/9-notable-young-companies-from-the-500-startups-demo-extravaganza/gtm.start,benign,thenextweb.com,com,"NameCheap, Inc.",3,false
http://www.wxlottery.com/news/201212/285590.html,defacement,wxlottery.com,com,Redacted for privacy,1,false
insidemnsoccer.com/2010/01/29/q-and-a-with-andrew-nestor-owner-president-and-ceo-of-fc-tampa-bay-rowdies-soccer/,benign,insidemnsoccer.com,com,"GoDaddy.com, LLC",2,false
http://www.centercamping.com.br/index.php?option=com_ckforms&task=captcha&sid=c4ce9d9bffcf8ba3357da92fd49c2457,defacement,centercamping.com.br,com.br,null,2,true
amazon.com/Vanity-Fair-ebook/dp/B000JQUGVI,benign,amazon.com,com,MarkMonitor Inc.,0,false
trulia.com/schools/NY-Tarrytown/E_F_International_Academy/,benign,trulia.com,com,"GoDaddy Corporate Domains, LLC",0,true
metalodyssey.wordpress.com/,benign,wordpress.com,com,MarkMonitor Inc.,1,false
http://www.enventureonline.com/services/enterprise-data-management/consulting-services.html,defacement,enventureonline.com,com,"GoDaddy.com, LLC",4,false
infoplease.com/ipa/A0855603.html,benign,infoplease.com,com,"CSC Corporate Domains, Inc.",2,false
tcm.com/tcmdb/title/3073/These-Glamour-Girls/,benign,tcm.com,com,"Turner Broadcasting System, Inc.",0,false
facebook.com/demerson1,benign,facebook.com,com,"Meta Platforms, Inc.",1,false
http://winkerdecoracion.com/index.php?page=shop.browse&category_id=151&option=com_virtuemart&Itemid=29,defacement,winkerdecoracion.com,com,null,2,false
http://www.alorenademalaga.com/index.php/denominacion-de-origen/objetivos,defacement,alorenademalaga.com,com,"GoDaddy.com, LLC",2,false
gomarquette.com/,benign,gomarquette.com,com,"GoDaddy.com, LLC",2,true
ycharts.com/indices/%5EINX,benign,ycharts.com,com,"Amazon Registrar, Inc.",0,true
iamachild.wordpress.com/2010/12/20/frederic-henri-schopin-1804-1880-french/,benign,wordpress.com,com,MarkMonitor Inc.,1,false
imdb.com/name/nm0185045/,benign,imdb.com,com,MarkMonitor Inc.,0,false
tallen.cutlerhomes.com/,benign,cutlerhomes.com,com,"GoDaddy.com, LLC",2,false
http://www.fjpengfei.com/picshow.asp?id=31&mnid=5074&classname=\320\373\264\253\273\255\262\341&banner=2,defacement,fjpengfei.com,com,REDACTED FOR PRIVACY,2,false
prodenk-sanierung.de,phishing,prodenk-sanierung.de,de,null,3,false
answers.com/topic/robert-francis,benign,answers.com,com,"Whois Privacy Protection Service, Inc.",1,false
http://www.wu8188.com/cl/tpl/five-star/ver1/css/five-star.css?v=ver15.32,malware,wu8188.com,com,null,0,false
dipity.com/gordonp/Japanese_Science_Fiction_Fantasy_Horror_Films/,benign,dipity.com,com,"GoDaddy.com, LLC",0,false
genforum.genealogy.com/cochrane/,benign,genealogy.com,com,MarkMonitor Inc.,2,false
lost-in-translation.com/,benign,lost-in-translation.com,com,"Network Solutions, LLC",0,true
http://www.djemanshy.md/photo/category/9.html,defacement,djemanshy.md,md,null,1,false
http://www.hhp.fi/index.php?option=com_rsgallery2&page=slideshow&gid=6,defacement,hhp.fi,fi,Hyv n Hoidon Palvelut Oy,0,false
tampabay.com/news/publicsafety/crime/clearwater-police-man-dropped-9-month-old-because-she-cried/1195251,benign,tampabay.com,com,"GoDaddy.com, LLC",0,true
rightsideva.blogspot.com/2010/11/is-hockey-stick-prof-michael-mann.html,benign,blogspot.com,com,MarkMonitor Inc.,0,false
http://applicationforschengenvisa.com/index.php,defacement,applicationforschengenvisa.com,com,null,2,true
dictionary.sensagent.com/Sandro/en-en/,benign,sensagent.com,com,"Network Solutions, LLC",2,true
bartleby.com/100/437.html,benign,bartleby.com,com,"Domain Protection Services, Inc.",1,true
http://www.fitnessequipmentworldok.com/exercise-bikes?page=shop.product_details&flypage=flypage.tpl&category_id=7&product_id=34,defacement,fitnessequipmentworldok.com,com,REDACTED FOR PRIVACY,3,false
altpress.com/features/entry/exclusive_stream_blaqk_audios_afterdark,benign,altpress.com,com,"CSC Corporate Domains, Inc.",1,true
smarticullties.com,phishing,smarticullties.com,com,null,1,true
fangraphs.com/blogs/index.php/wally-pipping-jason-heyward/,benign,fangraphs.com,com,DATA REDACTED,0,false
thedublinguide.com/,benign,thedublinguide.com,com,"GoDaddy.com, LLC",2,false
sagedata.com/the_company/our-clients.html,benign,sagedata.com,com,Tucows Domains Inc.,1,true
http://djsipke.nl/foto-album/6-sint-nykstermerke/detail/327-img1694.html?tmpl=component,defacement,djsipke.nl,nl,WebReus,1,false
associatedcontent.com/article/5436606/largest_cities_in_north_dakota_2011.html,benign,associatedcontent.com,com,MarkMonitor Inc.,2,true
fcfighter.stores.yahoo.net/superbrawls.html,benign,yahoo.net,net,MarkMonitor Inc.,1,true
faqs.ign.com/objects/142/14260594.html,benign,ign.com,com,"CSC Corporate Domains, Inc.",0,false
http://www.bishopstrings.com/violin-bows/ยฃ300-ยฃ1500/index.html,defacement,bishopstrings.com,com,Mesh Digital Limited,0,false
evri.com/organization/kcwe-0x135a9c,benign,evri.com,com,Identity Protection Service,1,false
http://synaptixcommunications.com/index.php?%2FShowcase%2Fsimple-and-clear-educating-the-market%2FPrint.html,defacement,synaptixcommunications.com,com,Bluehost Inc.,0,true
music.yahoo.com/econochrist/,benign,yahoo.com,com,MarkMonitor Inc.,0,false
checkstorenow.ml,phishing,checkstorenow.ml,ml,null,2,false
1972topps.blogspot.com/2009/03/77-ron-theobald.html,benign,blogspot.com,com,MarkMonitor Inc.,0,false
diego-fc.com,phishing,diego-fc.com,com,null,1,false
canadastop100.com/montreal/,benign,canadastop100.com,com,"GoDaddy.com, LLC",0,true
aklgammabeta.com/,benign,aklgammabeta.com,com,REDACTED FOR PRIVACY,1,true
beaconforchange.com/municipalteam.html,benign,beaconforchange.com,com,REDACTED FOR PRIVACY,2,false
movi.ca/actor-first/Paul/,benign,movi.ca,ca,REDACTED FOR PRIVACY,0,false
http://thenextweb.com/in/2014/11/13/uber-introduces-paytm-digital-wallet-payments-india-response-new-e-commerce-ruling/,benign,thenextweb.com,com,Privacy service provided by Withheld for Privacy ehf,3,false
mixedmartialarts.com/mma.cfm?go=blogs.Detail&gid=28490,benign,mixedmartialarts.com,com,REDACTED FOR PRIVACY,1,true
healthgrades.com/group-directory/minnesota-mn/le-center/le-sueur-county-mental-health-svs-b82a27b9,benign,healthgrades.com,com,"GoDaddy Corporate Domains, LLC",2,true
http://mic.com/articles/89573/12-biggest-lies-we-re-told-in-college-graduation-speeches,benign,mic.com,com,Identity Protection Service,0,false
catalog.ccclib.org/,benign,ccclib.org,org,"Domains By Proxy, LLC",0,false
blog.sfgate.com/inoakland/2011/07/04/cyclist-reported-missing-in-oaklandberkeley-hills/,benign,sfgate.com,com,"CSC Corporate Domains, Inc.",1,true
cityunionmission.org/about/partners/fiorellas-jack-stack-barbecue,benign,cityunionmission.org,org,City Union Mission,0,false
brookislandrecords.com/,benign,brookislandrecords.com,com,null,1,false
people.famouswhy.com/peter_mitchell/,benign,famouswhy.com,com,REDACTED FOR PRIVACY,0,false
youtube.com/watch?v=39d3WECNSSA,benign,youtube.com,com,Google LLC,1,false
abebooks.com/book-search/title/five-roses-cook-book/,benign,abebooks.com,com,"CSC Corporate Domains, Inc.",1,false
articles.sfgate.com/2011-06-11/opinion/29645960_1_chauncey-bailey-project-bakery-handyman-antoine-mackey,benign,sfgate.com,com,"CSC Corporate Domains, Inc.",1,true
kalispellchristiancenter.org/team_bishop.html,benign,kalispellchristiancenter.org,org,null,3,true
utahutes.cstv.com/sports/w-gym/mtt/damianova_nansy02.html,benign,cstv.com,com,MarkMonitor Inc.,0,false
la.findacase.com/research/wfrmDocViewer.aspx/xq/fac/SAC/LA/1995/19951215_0003029.LA.htm/qx,benign,findacase.com,com,Privacy service provided by Withheld for Privacy ehf,1,false
beijingairlinetickets.com/,benign,beijingairlinetickets.com,com,null,3,true
uncyclopedia.wikia.com/wiki/Gilles_Duceppe,benign,wikia.com,com,Contact Privacy Inc. Customer 0130027609,0,false
idservicetelsmsmmssfr.000webhostapp.com,phishing,000webhostapp.com,com,"HOSTINGER operations, UAB",1,true
whosdatedwho.com/sections/celebrities/first-name/Jeff,benign,whosdatedwho.com,com,REDACTED FOR PRIVACY,1,true
http://www.ghostwriting.de/rueckruf,defacement,ghostwriting.de,de,null,1,false
dibussi.com/2010/10/unpacking-a-chinese-companys-land-grab-in-cameroon.html,benign,dibussi.com,com,"GoDaddy.com, LLC",0,false
missouriwrestling.com/news.php?recordID=300,benign,missouriwrestling.com,com,"GoDaddy.com, LLC",1,false
amazon.com/Cherry-Falls-Terror-Brittany-Murphy/dp/B000056PXL,benign,amazon.com,com,MarkMonitor Inc.,0,false
https://hollywoodlife.com/2015/05/14/new-york-rangers-beat-washington-capitals-overtime-game-7-fan-reaction/,benign,hollywoodlife.com,com,MarkMonitor Inc.,1,false
worldtimezone.net/time/wtzstandard.php?listsw=namerica&sorttb=CountryID,benign,worldtimezone.net,net,"Krivenyshev, Alexander",3,false
bursakombiservisi.web.tr,phishing,bursakombiservisi.web.tr,web.tr,null,2,true
blueslyrics.tripod.com/artistswithsongs/jimmy_reed_2.htm,benign,tripod.com,com,"GoDaddy.com, LLC",0,false
en.wikipedia.org/wiki/Category:County_seats_in_Pennsylvania,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
ca.local.yahoo.com/results?stx=bibliotheque&csz=St-Bruno-de-Montarville%2C%20QC,benign,yahoo.com,com,MarkMonitor Inc.,0,false
http://www.lappiramis.hu/wordpress/wp-content/themes/twentyeleven/inc/images/index.htm,phishing,lappiramis.hu,hu,null,0,false
en.wikipedia.org/wiki/Honor%C3%A9_Mercier,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
starpacintl.com,phishing,starpacintl.com,com,null,0,true
mp3raid.com/music/justin_mcroberts.html,benign,mp3raid.com,com,"GoDaddy.com, LLC",0,false
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E7%9A%B1%E7%BA%B9%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,malware,9779.info,info,null,0,false
agrimonia.info/,benign,agrimonia.info,info,null,0,false
big-game-hunting-usa.com/,benign,big-game-hunting-usa.com,com,null,1,true
californiazones.net/login.asp,benign,californiazones.net,net,null,2,true
en.wikipedia.org/wiki/Marcus_Moore,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
maritimeupdates.com/index.php?option=com_content&amp;task=view&amp;id=38724&amp;Itemid=69,benign,maritimeupdates.com,com,null,2,true
huffingtonpost.com/2011/05/20/big-ten-athletes_n_864982.html,benign,huffingtonpost.com,com,"BuzzFeed, Inc.",0,false
maryvilleac.web139.discountasp.net/subpages.asp?id=28&parentid=6,benign,discountasp.net,net,null,1,true
http://papillon-vole.fr/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=30&category_id=2&option=com_virtuemart&Itemid=22,defacement,papillon-vole.fr,fr,null,1,false
http://www.hippapi.org/test/itunes.login/WebObjects/iTunesConnect.html,phishing,hippapi.org,org,null,0,false
legacy.com/guestbook/washingtonpost/guestbook.aspx?n=michael-anthony-jordan&pid=16394973&page=2,benign,legacy.com,com,"PERFECT PRIVACY, LLC",1,false
inobediencetohim.com.au,phishing,inobediencetohim.com.au,com.au,null,3,true
http://www.ijsbaanapeldoorn.nl/fotos-videos.html?vsig4_0=0&vsig4_1=0,defacement,ijsbaanapeldoorn.nl,nl,Exonet B.V.,1,false
http://habbomoedasgeraa.blogspot.com/,phishing,blogspot.com,com,MarkMonitor Inc.,0,false
chuckhawks.com/45Colt.htm,benign,chuckhawks.com,com,REDACTED FOR PRIVACY,0,false
allaboutjazz.com/php/musician.php?id=7574,benign,allaboutjazz.com,com,Identity Protection Service,0,true
lincolnchristian.edu/Seminary/,benign,lincolnchristian.edu,edu,null,1,true
yangamat.com/?p=1865,benign,yangamat.com,com,REDACTED FOR PRIVACY,0,true
mymindseye.com/,benign,mymindseye.com,com,"GoDaddy.com, LLC",2,false
blog.syracuse.com/parish/index.html,benign,syracuse.com,com,"CSC Corporate Domains, Inc.",1,false
whoabc.com/harrison-ford/,benign,whoabc.com,com,Privacy service provided by Withheld for Privacy ehf,0,false
century21town-country.com/Property/MI/48322/West_Bloomfield/5436_PAUL_LOUIS_LN,benign,century21town-country.com,com,"GoDaddy.com, LLC",1,false
igea.net/,benign,igea.net,net,REDACTED FOR PRIVACY,2,true
evri.com/person/graeme-dunstan-0x58f76,benign,evri.com,com,Identity Protection Service,1,false
baseballjump.com/baseball-memorabilia/kansas-city-royals,benign,baseballjump.com,com,"Fanatics, LLC",1,false
http://thenextweb.com/insider/2015/05/05/foursquare-leverages-its-geolocation-technology-with-location-cloud-and-places/,benign,thenextweb.com,com,Privacy service provided by Withheld for Privacy ehf,3,false
interceder.net/topic/ciccone,benign,interceder.net,net,"GoDaddy.com, LLC",4,false
http://ak.imgfarm.com/images/nocache/vicinio/installers/205320000.S10570.1/507981-150710122501-S10570.1/VideoDownloadConvertAuto.exe_0,malware,imgfarm.com,com,"Ask Applications, Inc.",0,false
ussoccer.com/News/U-17-MNT/2005/12/U-S-U-17-MNT-Fall-2-0-To-Mexico-At-Los-Angeles-Memorial-Coliseum.aspx,benign,ussoccer.com,com,"GoDaddy.com, LLC",1,false
http://www.0068555.com/cl/?module=System&method=LiveTop&args=livehall,malware,0068555.com,com,null,0,false
jbworld.jbs.st-louis.mo.us/,benign,st-louis.mo.us,mo.us,Shannon Spurling,0,false
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%BE%8E%E5%B0%91%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FmAsWlaomtJkLLbgk+%E6%95%99%E3%81%88%E5%AD%90%E3%81%AF%E7%BE%8E%E3%83%9E%E3%83%B3%E5%A5%B3%E5%AD%90%E6%A0%A1%E7%94%9F+%23ero+%23douga+%23agesage,benign,twitter.com,com,"CSC Corporate Domains, Inc.",1,false
gothiclolitawigs.deviantart.com/,benign,deviantart.com,com,"GoDaddy.com, LLC",1,true
http://haberler.com/galatasaray-mersin-idman-yurdu-nu-1-0-yendi-7303426-haberi-yorumlari/,benign,haberler.com,com,REDACTED FOR PRIVACY,2,false
archive.org/stream/morenosdictionar00morerich/morenosdictionar00morerich_djvu.txt,benign,archive.org,org,Internet Archive,1,false
http://cheezburger.com/8440974848/funny-fail-photo-portrait-bobby-jindal-politics?ref=rightarrow&siteId=1264,benign,cheezburger.com,com,"GoDaddy.com, LLC",3,false
bergschneiderfamily.com/Bergschneider_Family_Newsletter/news.html,benign,bergschneiderfamily.com,com,null,3,false
http://www.easycaptchas.com/2F3F28039730C12A5C112FE0D5FEFA2E.captcha?width=132&height=42,malware,easycaptchas.com,com,EasyCaptChas.com,1,true
linkedin.com/pub/dir/mike/gibbons,benign,linkedin.com,com,MarkMonitor Inc.,1,false
http://www.aquamarinadivingtenerife.com/en.1,defacement,aquamarinadivingtenerife.com,com,IONOS SE,3,true
youtube.com/watch?v=vt8vA1v3hyo,benign,youtube.com,com,MarkMonitor Inc.,1,false
soa.sys-con.com/node/380232,benign,sys-con.com,com,"GoDaddy.com, LLC",0,false
evri.com/person/s.-jay-plager-0x376ac,benign,evri.com,com,Identity Protection Service,1,false
http://tobogo.net/cdsb/board.php?board=issue&bm=view&no=2338&category=&auth=&page=1&search=&keyword=&recom=,benign,tobogo.net,net,"GoDaddy.com, LLC",1,false
heritageapp.cyr.gov.sk.ca/public/,benign,gov.sk.ca,sk.ca,GoS SaskBuilds & Procurement,0,false
mastersoftrivia.com/blog/2011/06/june-20th-in-history-it-happened-today/,benign,mastersoftrivia.com,com,REDACTED FOR PRIVACY,1,true
eduplace.com/kids/mhm/,benign,eduplace.com,com,"Network Solutions, LLC",2,false
ru-net.cv.ua/wp-content/config/file.php,malware,ru-net.cv.ua,cv.ua,null,1,true
http://www.hmaca.com/winnipeg-accounting-blog/tag/winnipeg-accpac-certified-consultant/index.html,defacement,hmaca.com,com,Arthur Lakomski,0,false
carto.net/neumann/photographs/2007/kerzers_papiliorama_2007_11_04/12_white_tree_nymph_weisse_baumnymphe_idea_leuconoe.html,benign,carto.net,net,REDACTED FOR PRIVACY,1,true
bigbandpdfs.com/,benign,bigbandpdfs.com,com,null,0,false
http://gazomer.com/vodonagrevateli/vodonagrevateli-nak-type/36-titan-rfb-50f,defacement,gazomer.com,com,null,1,false
cms.skidmore.edu/odsp/programs/arts/flute/faculty.cfm,benign,skidmore.edu,edu,null,2,false
lima-ny.org/,benign,lima-ny.org,org,Data Protected,0,false
http://www.dynamicstrategies.com.au/dynamic-strategies,defacement,dynamicstrategies.com.au,com.au,Dynamic Strategies Pty Ltd,2,true
en.wikipedia.org/wiki/Lartigue,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
http://icicibank.com/Personal-Banking/insurance/general-insurance/health-insurance/index.page,benign,icicibank.com,com,"Network Solutions, LLC",0,false
topix.com/ca/cabano-qc,benign,topix.com,com,"Network Solutions, LLC",0,false
lyrics007.com/Planet%20Smashers%20Lyrics/Janice%20Lyrics.html,benign,lyrics007.com,com,Redacted for privacy,0,false
http://www.connexion3.gr/el/news/32-neo-site-amesotis,defacement,connexion3.gr,gr,null,1,false
http://www.duplexindustrial.com.au/salla-max.html,defacement,duplexindustrial.com.au,com.au,DUPLEX CLEANING MACHINES PTY. LTD.,1,true
conservapedia.com/Republican_Party,benign,conservapedia.com,com,"Wild West Domains, LLC",2,false
icehockey.wikia.com/wiki/Jesse_Scanzano,benign,wikia.com,com,Contact Privacy Inc. Customer 0130027609,0,false
iagenweb.org/madison/marriage_records/mr_marston-maxon.html,benign,iagenweb.org,org,Contact Privacy Inc. Customer 0118734897,2,false
punkkie.wordpress.com/2011/11/03/spiritualized-ladies-and-gentlemen-we-are-floating-in-space-2/,benign,wordpress.com,com,"Automattic, Inc.",1,false
wilsonstatebank.net/,benign,wilsonstatebank.net,net,"Englert, Jason",2,true
weddingwire.com/wedding-songs/garter-removal-music/wanna-be-your-lover/943a52b86500a099.html,benign,weddingwire.com,com,Whois Privacy Service,2,false
facebook.com/SkyeBlueC,benign,facebook.com,com,"Meta Platforms, Inc.",1,false
http://motthegioi.vn/tin-tuc/thoi-quen-an-nhieu-dua-ca-cua-nguoi-viet-khien-benh-ung-thu-tang-cao-188148.html,benign,motthegioi.vn,vn,null,1,false
isthisyour.name/directory/fullnames/ma~pelton.htm,benign,isthisyour.name,name,null,1,true
wikitree.com/genealogy/De%20Chauvigny-Family-Tree-6,benign,wikitree.com,com,REDACTED FOR PRIVACY,2,false
new.ca.music.yahoo.com/josh/,benign,yahoo.com,com,Yahoo Assets LLC,0,false
ehow.com/video_4766621_invest-privately-held-company.html,benign,ehow.com,com,TechnologyAdvice,1,false
http://mueblesjulianjimenez.es/index.php?page=shop.browse&category_id=3&option=com_virtuemart&Itemid=7,defacement,mueblesjulianjimenez.es,es,null,5,false
youtube.com/watch?v=mgMZ8ZNajpg,benign,youtube.com,com,Google LLC,1,false
http://www.autoursdurock.info/index.php?option=com_content&view=article&id=106&Itemid=229,defacement,autoursdurock.info,info,null,0,true
sertoma-gl-region.org/,benign,sertoma-gl-region.org,org,null,2,true
vale-healthcare.com/hand-clinic/,benign,vale-healthcare.com,com,"CSC Corporate Domains, Inc.",3,true
proplast.co.nz,malware,proplast.co.nz,co.nz,null,0,true
sixgoody.com,phishing,sixgoody.com,com,null,0,false
imdb.com/name/nm0589603/,benign,imdb.com,com,"IMDb.com, Inc.",0,false
quotes-famous.com/person/Lionel-Tiger-quotes.html,benign,quotes-famous.com,com,DATA REDACTED,1,true
http://torcache.net/torrent/722B98D9F645DF03E5D760EBD58F8D36A6EAFF3B.torrent?title=[kickass.to]sword.of.vengeance.2015.720p.brrip.x264.yify,benign,torcache.net,net,Jewella Privacy LLC Privacy ID# 1183090,2,true
gouldsminorhockey.com/news.php,benign,gouldsminorhockey.com,com,null,1,false
hotnewsofday.com/college-football-hall-of-fame.html,benign,hotnewsofday.com,com,Whois Privacy Protection Service by MuuMuuDomain,1,true
thefreelibrary.com/The+Hockey+Company+Holdings+Inc.+Announces+Acquisition+of+Lifestyle...-a0106768219,benign,thefreelibrary.com,com,DATA REDACTED,3,true
mylife.com/c-1232369030,benign,mylife.com,com,"Network Solutions, LLC",1,false
cableslovenia.com/,benign,cableslovenia.com,com,null,2,false
hotladybody.com/2010/08/making-of-brazilian-playboy-cleo-pires.html,benign,hotladybody.com,com,null,0,true
sideshowtoy.com/?page_id=4489&sku=9004721,benign,sideshowtoy.com,com,"Network Solutions, LLC",1,false
hobbylinc.com/htm/bac/bac50906.htm?source=froogle,benign,hobbylinc.com,com,"GoDaddy.com, LLC",0,false
http://www.gypsyspirit.eu/cz/vyhlaovatele-a-partnei,defacement,gypsyspirit.eu,eu,Cloud DNS Ltd,1,false
account-security-centre20181712.000webhostapp.com,phishing,000webhostapp.com,com,"HOSTINGER operations, UAB",1,true
http://batutik.com.ua/produkcziya/batutinaduvnie/23-batut.html,defacement,batutik.com.ua,com.ua,"ТОВ ""Центр інтернет-імен України""",0,true
http://9779.info/%E4%BA%94%E8%B0%B7%E6%9D%82%E7%B2%AE%E4%BA%BA%E7%89%A9%E7%B2%98%E8%B4%B4%E7%94%BB/,malware,9779.info,info,null,0,false
mind-world.com/,benign,mind-world.com,com,Tucows Domains Inc.,0,false
pipl.com/directory/name/Lillie/Kathleen,benign,pipl.com,com,"GoDaddy.com, LLC",0,false
asunderpress.com/,benign,asunderpress.com,com,REDACTED FOR PRIVACY,2,false
http://dribbble.com/shots/1269523-Sperant-mobile-sidebar-concepts/attachments/174429,benign,dribbble.com,com,c/o whoisproxy.com,1,false
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.eu-id3.net/identify-customer=7gqIFbqj8arzSIQO5462DGWSCYDxgFcMXV0VVmRocB9YDXSVIl1eZXQ59t7hONf6Cy0nMNK3AXoC9tBGK0a7HH4hMrD16GBsW593/,phishing,eu-id3.net,net,null,2,false
http://www.chromashop.fr/index.php/actualites?start=12,defacement,chromashop.fr,fr,PLANETHOSTER,0,false
ababmx.com/index.php?page=default/halloffame&year=1999,benign,ababmx.com,com,"GoDaddy.com, LLC",0,false
scr-paypal.co.uk,phishing,scr-paypal.co.uk,co.uk,null,0,false
http://www.geothermalanywhere.com/news/113-geothermal-anywhere-among-top-8-cleantech-vcs-opportunities-in-europe-selected-from-850-startups.html?lang=en,defacement,geothermalanywhere.com,com,"Gransy, s.r.o.",4,true
http://www.italy-itf.com/index.php?option=com_phocagallery&view=detail&catid=1:home-page-collection&id=25:01-10-2010-apertura-stagione-itf-italia&tmpl=component&Itemid=93,defacement,italy-itf.com,com,Contact Privacy Inc. Customer 017072443,0,true
http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131019/263.html,malware,haishundl.com,com,Gname 122 Inc,0,false
glassdoor.com/Job/Grassroots-Campaigns-Inc-Jobs-E149346.htm,benign,glassdoor.com,com,"Glassdoor, Inc.",0,false
amazon.com/Songs-Debussy/dp/B00007FKRI,benign,amazon.com,com,MarkMonitor Inc.,0,false
http://torcache.net/torrent/3B72AAC22AE198BDF5CD9EDE72F8E118E8371008.torrent?title=[kickass.to]game.of.thrones.s05e05.720p.hdtv.x264.0sec,benign,torcache.net,net,Jewella Privacy LLC Privacy ID# 1183090,2,true
http://www.mtb-bad-harzburg.de/index.php/bilder,defacement,mtb-bad-harzburg.de,de,null,1,true
http://9779.info/%E5%8D%8A%E7%AB%8B%E4%BD%93%E5%B9%BC%E5%84%BF%E5%89%AA%E8%B4%B4%E7%94%BB/,malware,9779.info,info,null,0,false
yelp.ca/biz/jean-jacques-campeau-gatineau,benign,yelp.ca,ca,Yelp Inc. TMA 858370,1,false
google.com/hostednews/afp/article/ALeqM5iK8qoGy6KCQ835kZ1ps-VBbCEmqg?docId=CNG.70c74f0238858f49a6b97a2c9ed0618b.71,benign,google.com,com,Google LLC,1,false
http://www.centerimoveis.com.br/servicos/locacao-de-imoveis/imprimir.html,defacement,centerimoveis.com.br,com.br,Center Imoveis S/C Ltda.,3,false
http://deadspin.com/5746724/is-erin-andrews-reebok-endorsement-deal-journalistically-unethical,benign,deadspin.com,com,Privacy service provided by Withheld for Privacy ehf,1,false
en.wikipedia.org/wiki/Pierre_Dupuy,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
forums.lazygirls.info/419484.html,benign,lazygirls.info,info,null,0,false
wn.com/American_Football_League,benign,wn.com,com,"NameCheap, Inc.",0,false
reviews.creditkarma.com/credit-unions/communityamerica-credit-union1/1/,benign,creditkarma.com,com,"CSC Corporate Domains, Inc.",1,true
r1ma.blogspot.com/2011/11/anais-pouliot-in-diva-by-anthony-maule.html,benign,blogspot.com,com,Google LLC,0,false
songlyrics.com/arrogant-worms-the/the-happy-happy-birthday-song-lyrics/,benign,songlyrics.com,com,"Domain Protection Services, Inc.",0,false
northjersey.com/news/022411_Report_recommends_scrapping_urban_enterprise_zones.html,benign,northjersey.com,com,"GoDaddy Corporate Domains, LLC",2,false
flixster.com/videos,benign,flixster.com,com,MarkMonitor Inc.,1,false
